,date,sarimax_cases_forecasted,state
3513,2020-12-13,70401.0,Montana
3514,2020-12-14,70375.0,Montana
3515,2020-12-15,70610.0,Montana
3516,2020-12-16,70507.0,Montana
3517,2020-12-17,70807.0,Montana
3518,2020-12-18,71217.0,Montana
3519,2020-12-19,71318.0,Montana
3520,2020-12-20,71118.0,Montana
3521,2020-12-21,70579.0,Montana
3522,2020-12-22,70451.0,Montana
3523,2020-12-23,70405.0,Montana
3524,2020-12-24,70367.0,Montana
3525,2020-12-25,70197.0,Montana
3526,2020-12-26,69976.0,Montana
3527,2020-12-27,69004.0,Montana
3528,2020-12-28,67550.0,Montana
3529,2020-12-29,66685.0,Montana
3530,2020-12-30,65870.0,Montana
3531,2020-12-31,65042.0,Montana
3532,2021-01-01,64284.0,Montana
3533,2021-01-02,63295.0,Montana
3534,2021-01-03,61155.0,Montana
3535,2021-01-04,58914.0,Montana
3536,2021-01-05,57357.0,Montana
3537,2021-01-06,55877.0,Montana
3538,2021-01-07,54432.0,Montana
3539,2021-01-08,52989.0,Montana
3540,2021-01-09,51301.0,Montana
3541,2021-01-10,48998.0,Montana
3542,2021-01-11,45726.0,Montana
3543,2021-01-12,43317.0,Montana
3544,2021-01-13,41307.0,Montana
3545,2021-01-14,38953.0,Montana
3546,2021-01-15,36605.0,Montana
3547,2021-01-16,34079.0,Montana
3548,2021-01-17,30031.0,Montana
3549,2021-01-18,25601.0,Montana
3550,2021-01-19,22172.0,Montana
3551,2021-01-20,18949.0,Montana
3552,2021-01-21,15616.0,Montana
3553,2021-01-22,12382.0,Montana
3554,2021-01-23,8797.0,Montana
3555,2021-01-24,4205.0,Montana
3556,2021-01-25,-1368.0,Montana
3557,2021-01-26,-5826.0,Montana
3558,2021-01-27,-9707.0,Montana
3559,2021-01-28,-14070.0,Montana
3560,2021-01-29,-18416.0,Montana
3561,2021-01-30,-23005.0,Montana
3562,2021-01-31,-29063.0,Montana
3563,2021-02-01,-36093.0,Montana
3564,2021-02-02,-41805.0,Montana
3565,2021-02-03,-47030.0,Montana
3566,2021-02-04,-52665.0,Montana
3567,2021-02-05,-58188.0,Montana
3568,2021-02-06,-64059.0,Montana
3569,2021-02-07,-71547.0,Montana
3570,2021-02-08,-79943.0,Montana
3571,2021-02-09,-86953.0,Montana
3572,2021-02-10,-93302.0,Montana
3573,2021-02-11,-100194.0,Montana
3574,2021-02-12,-106988.0,Montana
3575,2021-02-13,-114156.0,Montana
3576,2021-02-14,-122759.0,Montana
3577,2021-02-15,-132798.0,Montana
3578,2021-02-16,-141233.0,Montana
3579,2021-02-17,-148879.0,Montana
3580,2021-02-18,-157230.0,Montana
3581,2021-02-19,-165492.0,Montana
3582,2021-02-20,-174087.0,Montana
3583,2021-02-21,-184705.0,Montana
3584,2021-02-22,-196416.0,Montana
3585,2021-02-23,-206439.0,Montana
3586,2021-02-24,-215673.0,Montana
3587,2021-02-25,-225581.0,Montana
3588,2021-02-26,-235311.0,Montana
3589,2021-02-27,-245515.0,Montana
3590,2021-02-28,-257410.0,Montana
3591,2021-03-01,-270918.0,Montana
3592,2021-03-02,-282554.0,Montana
3593,2021-03-03,-293187.0,Montana
3594,2021-03-04,-304715.0,Montana
3595,2021-03-05,-316147.0,Montana
3596,2021-03-06,-327953.0,Montana
3597,2021-03-07,-341913.0,Montana
3598,2021-03-08,-357380.0,Montana
3599,2021-03-09,-370853.0,Montana
3600,2020-12-10,211007.0,Kentucky
3601,2020-12-11,214971.0,Kentucky
3602,2020-12-12,216065.0,Kentucky
3603,2020-12-13,221111.0,Kentucky
3604,2020-12-14,224294.0,Kentucky
3605,2020-12-15,227890.0,Kentucky
3606,2020-12-16,231253.0,Kentucky
3607,2020-12-17,235964.0,Kentucky
3608,2020-12-18,240525.0,Kentucky
3609,2020-12-19,242561.0,Kentucky
3610,2020-12-20,246948.0,Kentucky
3611,2020-12-21,250424.0,Kentucky
3612,2020-12-22,253993.0,Kentucky
3613,2020-12-23,256798.0,Kentucky
3614,2020-12-24,262152.0,Kentucky
3615,2020-12-25,266935.0,Kentucky
3616,2020-12-26,269411.0,Kentucky
3617,2020-12-27,274303.0,Kentucky
3618,2020-12-28,278013.0,Kentucky
3619,2020-12-29,282190.0,Kentucky
3620,2020-12-30,285356.0,Kentucky
3621,2020-12-31,290920.0,Kentucky
3622,2021-01-01,296160.0,Kentucky
3623,2021-01-02,297138.0,Kentucky
3624,2021-01-03,302427.0,Kentucky
3625,2021-01-04,305930.0,Kentucky
3626,2021-01-05,310567.0,Kentucky
3627,2021-01-06,314036.0,Kentucky
3628,2021-01-07,320506.0,Kentucky
3629,2021-01-08,326166.0,Kentucky
3630,2021-01-09,328730.0,Kentucky
3631,2021-01-10,333733.0,Kentucky
3632,2021-01-11,337703.0,Kentucky
3633,2021-01-12,342558.0,Kentucky
3634,2021-01-13,345756.0,Kentucky
3635,2021-01-14,352495.0,Kentucky
3636,2021-01-15,358472.0,Kentucky
3637,2021-01-16,359756.0,Kentucky
3638,2021-01-17,365520.0,Kentucky
3639,2021-01-18,369356.0,Kentucky
3640,2021-01-19,374892.0,Kentucky
3641,2021-01-20,378677.0,Kentucky
3642,2021-01-21,386081.0,Kentucky
3643,2021-01-22,392562.0,Kentucky
3644,2021-01-23,394323.0,Kentucky
3645,2021-01-24,399904.0,Kentucky
3646,2021-01-25,403967.0,Kentucky
3647,2021-01-26,409733.0,Kentucky
3648,2021-01-27,413345.0,Kentucky
3649,2021-01-28,421344.0,Kentucky
3650,2021-01-29,428160.0,Kentucky
3651,2021-01-30,430061.0,Kentucky
3652,2021-01-31,436026.0,Kentucky
3653,2021-02-01,440269.0,Kentucky
3654,2021-02-02,446571.0,Kentucky
3655,2021-02-03,450459.0,Kentucky
3656,2021-02-04,458877.0,Kentucky
3657,2021-02-05,466143.0,Kentucky
3658,2021-02-06,467386.0,Kentucky
3659,2021-02-07,473651.0,Kentucky
3660,2021-02-08,477893.0,Kentucky
3661,2021-02-09,484649.0,Kentucky
3662,2021-02-10,488760.0,Kentucky
3663,2021-02-11,497910.0,Kentucky
3664,2021-02-12,505606.0,Kentucky
3665,2021-02-13,507566.0,Kentucky
3666,2021-02-14,513850.0,Kentucky
3667,2021-02-15,518394.0,Kentucky
3668,2021-02-16,525512.0,Kentucky
3669,2021-02-17,529607.0,Kentucky
3670,2021-02-18,539199.0,Kentucky
3671,2021-02-19,547285.0,Kentucky
3672,2021-02-20,548644.0,Kentucky
3673,2021-02-21,555418.0,Kentucky
3674,2021-02-22,559989.0,Kentucky
3675,2021-02-23,567675.0,Kentucky
3676,2021-02-24,572142.0,Kentucky
3677,2021-02-25,582368.0,Kentucky
3678,2021-02-26,590931.0,Kentucky
3679,2021-02-27,592537.0,Kentucky
3680,2021-02-28,599366.0,Kentucky
3681,2021-03-01,604143.0,Kentucky
3682,2021-03-02,612193.0,Kentucky
3683,2021-03-03,616682.0,Kentucky
3684,2021-03-04,627503.0,Kentucky
3685,2021-03-05,636467.0,Kentucky
3686,2021-03-06,638120.0,Kentucky
3687,2021-03-07,645281.0,Kentucky
3688,2021-03-08,650233.0,Kentucky
3689,2021-03-09,658796.0,Kentucky
3690,2020-12-10,376372.0,Arizona
3691,2020-12-11,381925.0,Arizona
3692,2020-12-12,387107.0,Arizona
3693,2020-12-13,394209.0,Arizona
3694,2020-12-14,400719.0,Arizona
3695,2020-12-15,405056.0,Arizona
3696,2020-12-16,407659.0,Arizona
3697,2020-12-17,420266.0,Arizona
3698,2020-12-18,426784.0,Arizona
3699,2020-12-19,433363.0,Arizona
3700,2020-12-20,441935.0,Arizona
3701,2020-12-21,449757.0,Arizona
3702,2020-12-22,454719.0,Arizona
3703,2020-12-23,458184.0,Arizona
3704,2020-12-24,471535.0,Arizona
3705,2020-12-25,479057.0,Arizona
3706,2020-12-26,486387.0,Arizona
3707,2020-12-27,495854.0,Arizona
3708,2020-12-28,504592.0,Arizona
3709,2020-12-29,510577.0,Arizona
3710,2020-12-30,514808.0,Arizona
3711,2020-12-31,529928.0,Arizona
3712,2021-01-01,538515.0,Arizona
3713,2021-01-02,547006.0,Arizona
3714,2021-01-03,557741.0,Arizona
3715,2021-01-04,567678.0,Arizona
3716,2021-01-05,574564.0,Arizona
3717,2021-01-06,579690.0,Arizona
3718,2021-01-07,596138.0,Arizona
3719,2021-01-08,605838.0,Arizona
3720,2021-01-09,615363.0,Arizona
3721,2021-01-10,627256.0,Arizona
3722,2021-01-11,638329.0,Arizona
3723,2021-01-12,646258.0,Arizona
3724,2021-01-13,652294.0,Arizona
3725,2021-01-14,670376.0,Arizona
3726,2021-01-15,681245.0,Arizona
3727,2021-01-16,691949.0,Arizona
3728,2021-01-17,705136.0,Arizona
3729,2021-01-18,717458.0,Arizona
3730,2021-01-19,726438.0,Arizona
3731,2021-01-20,733457.0,Arizona
3732,2021-01-21,753097.0,Arizona
3733,2021-01-22,765188.0,Arizona
3734,2021-01-23,777078.0,Arizona
3735,2021-01-24,791571.0,Arizona
3736,2021-01-25,805163.0,Arizona
3737,2021-01-26,815272.0,Arizona
3738,2021-01-27,823317.0,Arizona
3739,2021-01-28,844634.0,Arizona
3740,2021-01-29,858001.0,Arizona
3741,2021-01-30,871153.0,Arizona
3742,2021-01-31,887027.0,Arizona
3743,2021-02-01,901960.0,Arizona
3744,2021-02-02,913237.0,Arizona
3745,2021-02-03,922368.0,Arizona
3746,2021-02-04,945382.0,Arizona
3747,2021-02-05,960078.0,Arizona
3748,2021-02-06,974533.0,Arizona
3749,2021-02-07,991830.0,Arizona
3750,2021-02-08,1008149.0,Arizona
3751,2021-02-09,1020656.0,Arizona
3752,2021-02-10,1030921.0,Arizona
3753,2021-02-11,1055703.0,Arizona
3754,2021-02-12,1071782.0,Arizona
3755,2021-02-13,1087600.0,Arizona
3756,2021-02-14,1106379.0,Arizona
3757,2021-02-15,1124141.0,Arizona
3758,2021-02-16,1137927.0,Arizona
3759,2021-02-17,1149383.0,Arizona
3760,2021-02-18,1175978.0,Arizona
3761,2021-02-19,1193491.0,Arizona
3762,2021-02-20,1210724.0,Arizona
3763,2021-02-21,1231035.0,Arizona
3764,2021-02-22,1250292.0,Arizona
3765,2021-02-23,1265412.0,Arizona
3766,2021-02-24,1278111.0,Arizona
3767,2021-02-25,1306575.0,Arizona
3768,2021-02-26,1325578.0,Arizona
3769,2021-02-27,1344279.0,Arizona
3770,2021-02-28,1366178.0,Arizona
3771,2021-03-01,1386983.0,Arizona
3772,2021-03-02,1403490.0,Arizona
3773,2021-03-03,1417486.0,Arizona
3774,2021-03-04,1447872.0,Arizona
3775,2021-03-05,1468417.0,Arizona
3776,2021-03-06,1488639.0,Arizona
3777,2021-03-07,1512178.0,Arizona
3778,2021-03-08,1534585.0,Arizona
3779,2021-03-09,1552532.0,Arizona
3780,2020-12-10,808751.0,Illinois
3781,2020-12-11,819321.0,Illinois
3782,2020-12-12,831124.0,Illinois
3783,2020-12-13,840133.0,Illinois
3784,2020-12-14,848952.0,Illinois
3785,2020-12-15,856562.0,Illinois
3786,2020-12-16,864065.0,Illinois
3787,2020-12-17,876278.0,Illinois
3788,2020-12-18,886562.0,Illinois
3789,2020-12-19,898145.0,Illinois
3790,2020-12-20,908199.0,Illinois
3791,2020-12-21,917730.0,Illinois
3792,2020-12-22,925380.0,Illinois
3793,2020-12-23,933809.0,Illinois
3794,2020-12-24,945553.0,Illinois
3795,2020-12-25,956217.0,Illinois
3796,2020-12-26,968185.0,Illinois
3797,2020-12-27,977820.0,Illinois
3798,2020-12-28,987111.0,Illinois
3799,2020-12-29,994859.0,Illinois
3800,2020-12-30,1002885.0,Illinois
3801,2020-12-31,1015166.0,Illinois
3802,2021-01-01,1025827.0,Illinois
3803,2021-01-02,1037832.0,Illinois
3804,2021-01-03,1047904.0,Illinois
3805,2021-01-04,1057514.0,Illinois
3806,2021-01-05,1065329.0,Illinois
3807,2021-01-06,1073730.0,Illinois
3808,2021-01-07,1085967.0,Illinois
3809,2021-01-08,1096853.0,Illinois
3810,2021-01-09,1109101.0,Illinois
3811,2021-01-10,1119117.0,Illinois
3812,2021-01-11,1128725.0,Illinois
3813,2021-01-12,1136629.0,Illinois
3814,2021-01-13,1144957.0,Illinois
3815,2021-01-14,1157492.0,Illinois
3816,2021-01-15,1168474.0,Illinois
3817,2021-01-16,1180850.0,Illinois
3818,2021-01-17,1191101.0,Illinois
3819,2021-01-18,1200897.0,Illinois
3820,2021-01-19,1208883.0,Illinois
3821,2021-01-20,1217402.0,Illinois
3822,2021-01-21,1230041.0,Illinois
3823,2021-01-22,1241198.0,Illinois
3824,2021-01-23,1253773.0,Illinois
3825,2021-01-24,1264094.0,Illinois
3826,2021-01-25,1273973.0,Illinois
3827,2021-01-26,1282048.0,Illinois
3828,2021-01-27,1290610.0,Illinois
3829,2021-01-28,1303469.0,Illinois
3830,2021-01-29,1314759.0,Illinois
3831,2021-01-30,1327497.0,Illinois
3832,2021-01-31,1337988.0,Illinois
3833,2021-02-01,1348015.0,Illinois
3834,2021-02-02,1356180.0,Illinois
3835,2021-02-03,1364875.0,Illinois
3836,2021-02-04,1377891.0,Illinois
3837,2021-02-05,1389343.0,Illinois
3838,2021-02-06,1402269.0,Illinois
3839,2021-02-07,1412876.0,Illinois
3840,2021-02-08,1423017.0,Illinois
3841,2021-02-09,1431276.0,Illinois
3842,2021-02-10,1440055.0,Illinois
3843,2021-02-11,1453270.0,Illinois
3844,2021-02-12,1464872.0,Illinois
3845,2021-02-13,1477974.0,Illinois
3846,2021-02-14,1488734.0,Illinois
3847,2021-02-15,1499014.0,Illinois
3848,2021-02-16,1507368.0,Illinois
3849,2021-02-17,1516264.0,Illinois
3850,2021-02-18,1529657.0,Illinois
3851,2021-02-19,1541420.0,Illinois
3852,2021-02-20,1554711.0,Illinois
3853,2021-02-21,1565605.0,Illinois
3854,2021-02-22,1576014.0,Illinois
3855,2021-02-23,1584467.0,Illinois
3856,2021-02-24,1593466.0,Illinois
3857,2021-02-25,1607053.0,Illinois
3858,2021-02-26,1618975.0,Illinois
3859,2021-02-27,1632452.0,Illinois
3860,2021-02-28,1643496.0,Illinois
3861,2021-03-01,1654043.0,Illinois
3862,2021-03-02,1662597.0,Illinois
3863,2021-03-03,1671712.0,Illinois
3864,2021-03-04,1685488.0,Illinois
3865,2021-03-05,1697575.0,Illinois
3866,2021-03-06,1711242.0,Illinois
3867,2021-03-07,1722432.0,Illinois
3868,2021-03-08,1733116.0,Illinois
3869,2021-03-09,1741775.0,Illinois
3870,2020-12-10,262544.0,Virginia
3871,2020-12-11,266462.0,Virginia
3872,2020-12-12,270141.0,Virginia
3873,2020-12-13,273892.0,Virginia
3874,2020-12-14,278555.0,Virginia
3875,2020-12-15,282903.0,Virginia
3876,2020-12-16,287388.0,Virginia
3877,2020-12-17,291727.0,Virginia
3878,2020-12-18,296286.0,Virginia
3879,2020-12-19,300576.0,Virginia
3880,2020-12-20,304894.0,Virginia
3881,2020-12-21,310369.0,Virginia
3882,2020-12-22,315506.0,Virginia
3883,2020-12-23,320552.0,Virginia
3884,2020-12-24,325584.0,Virginia
3885,2020-12-25,330846.0,Virginia
3886,2020-12-26,335802.0,Virginia
3887,2020-12-27,341039.0,Virginia
3888,2020-12-28,347325.0,Virginia
3889,2020-12-29,353390.0,Virginia
3890,2020-12-30,359448.0,Virginia
3891,2020-12-31,365408.0,Virginia
3892,2021-01-01,371608.0,Virginia
3893,2021-01-02,377522.0,Virginia
3894,2021-01-03,383579.0,Virginia
3895,2021-01-04,390727.0,Virginia
3896,2021-01-05,397577.0,Virginia
3897,2021-01-06,404432.0,Virginia
3898,2021-01-07,411200.0,Virginia
3899,2021-01-08,418208.0,Virginia
3900,2021-01-09,424918.0,Virginia
3901,2021-01-10,431791.0,Virginia
3902,2021-01-11,439804.0,Virginia
3903,2021-01-12,447522.0,Virginia
3904,2021-01-13,455213.0,Virginia
3905,2021-01-14,462832.0,Virginia
3906,2021-01-15,470696.0,Virginia
3907,2021-01-16,478253.0,Virginia
3908,2021-01-17,486007.0,Virginia
3909,2021-01-18,494901.0,Virginia
3910,2021-01-19,503509.0,Virginia
3911,2021-01-20,512107.0,Virginia
3912,2021-01-21,520616.0,Virginia
3913,2021-01-22,529377.0,Virginia
3914,2021-01-23,537828.0,Virginia
3915,2021-01-24,546457.0,Virginia
3916,2021-01-25,556255.0,Virginia
3917,2021-01-26,565750.0,Virginia
3918,2021-01-27,575233.0,Virginia
3919,2021-01-28,584630.0,Virginia
3920,2021-01-29,594283.0,Virginia
3921,2021-01-30,603618.0,Virginia
3922,2021-01-31,613140.0,Virginia
3923,2021-02-01,623857.0,Virginia
3924,2021-02-02,634268.0,Virginia
3925,2021-02-03,644663.0,Virginia
3926,2021-02-04,654972.0,Virginia
3927,2021-02-05,665541.0,Virginia
3928,2021-02-06,675787.0,Virginia
3929,2021-02-07,686227.0,Virginia
3930,2021-02-08,697881.0,Virginia
3931,2021-02-09,709224.0,Virginia
3932,2021-02-10,720554.0,Virginia
3933,2021-02-11,731793.0,Virginia
3934,2021-02-12,743299.0,Virginia
3935,2021-02-13,754476.0,Virginia
3936,2021-02-14,765846.0,Virginia
3937,2021-02-15,778455.0,Virginia
3938,2021-02-16,790746.0,Virginia
3939,2021-02-17,803022.0,Virginia
3940,2021-02-18,815207.0,Virginia
3941,2021-02-19,827664.0,Virginia
3942,2021-02-20,839785.0,Virginia
3943,2021-02-21,852104.0,Virginia
3944,2021-02-22,865685.0,Virginia
3945,2021-02-23,878943.0,Virginia
3946,2021-02-24,892186.0,Virginia
3947,2021-02-25,905336.0,Virginia
3948,2021-02-26,918762.0,Virginia
3949,2021-02-27,931847.0,Virginia
3950,2021-02-28,945134.0,Virginia
3951,2021-03-01,959705.0,Virginia
3952,2021-03-02,973947.0,Virginia
3953,2021-03-03,988173.0,Virginia
3954,2021-03-04,1002306.0,Virginia
3955,2021-03-05,1016720.0,Virginia
3956,2021-03-06,1030785.0,Virginia
3957,2021-03-07,1045057.0,Virginia
3958,2021-03-08,1060635.0,Virginia
3959,2021-03-09,1075879.0,Virginia
3960,2020-12-10,220732.0,Maryland
3961,2020-12-11,223743.0,Maryland
3962,2020-12-12,226744.0,Maryland
3963,2020-12-13,230133.0,Maryland
3964,2020-12-14,233335.0,Maryland
3965,2020-12-15,236542.0,Maryland
3966,2020-12-16,239408.0,Maryland
3967,2020-12-17,242633.0,Maryland
3968,2020-12-18,245933.0,Maryland
3969,2020-12-19,249267.0,Maryland
3970,2020-12-20,253049.0,Maryland
3971,2020-12-21,256529.0,Maryland
3972,2020-12-22,260055.0,Maryland
3973,2020-12-23,263237.0,Maryland
3974,2020-12-24,266802.0,Maryland
3975,2020-12-25,270416.0,Maryland
3976,2020-12-26,274074.0,Maryland
3977,2020-12-27,278192.0,Maryland
3978,2020-12-28,282004.0,Maryland
3979,2020-12-29,285857.0,Maryland
3980,2020-12-30,289361.0,Maryland
3981,2020-12-31,293257.0,Maryland
3982,2021-01-01,297204.0,Maryland
3983,2021-01-02,301194.0,Maryland
3984,2021-01-03,305655.0,Maryland
3985,2021-01-04,309802.0,Maryland
3986,2021-01-05,313993.0,Maryland
3987,2021-01-06,317826.0,Maryland
3988,2021-01-07,322060.0,Maryland
3989,2021-01-08,326345.0,Maryland
3990,2021-01-09,330675.0,Maryland
3991,2021-01-10,335485.0,Maryland
3992,2021-01-11,339976.0,Maryland
3993,2021-01-12,344511.0,Maryland
3994,2021-01-13,348680.0,Maryland
3995,2021-01-14,353259.0,Maryland
3996,2021-01-15,357891.0,Maryland
3997,2021-01-16,362567.0,Maryland
3998,2021-01-17,367734.0,Maryland
3999,2021-01-18,372575.0,Maryland
4000,2021-01-19,377461.0,Maryland
4001,2021-01-20,381973.0,Maryland
4002,2021-01-21,386905.0,Maryland
4003,2021-01-22,391889.0,Maryland
4004,2021-01-23,396919.0,Maryland
4005,2021-01-24,402451.0,Maryland
4006,2021-01-25,407649.0,Maryland
4007,2021-01-26,412893.0,Maryland
4008,2021-01-27,417756.0,Maryland
4009,2021-01-28,423047.0,Maryland
4010,2021-01-29,428391.0,Maryland
4011,2021-01-30,433782.0,Maryland
4012,2021-01-31,439685.0,Maryland
4013,2021-02-01,445247.0,Maryland
4014,2021-02-02,450857.0,Maryland
4015,2021-02-03,456077.0,Maryland
4016,2021-02-04,461735.0,Maryland
4017,2021-02-05,467447.0,Maryland
4018,2021-02-06,473206.0,Maryland
4019,2021-02-07,479486.0,Maryland
4020,2021-02-08,485420.0,Maryland
4021,2021-02-09,491402.0,Maryland
4022,2021-02-10,496987.0,Maryland
4023,2021-02-11,503019.0,Maryland
4024,2021-02-12,509105.0,Maryland
4025,2021-02-13,515239.0,Maryland
4026,2021-02-14,521905.0,Maryland
4027,2021-02-15,528217.0,Maryland
4028,2021-02-16,534580.0,Maryland
4029,2021-02-17,540536.0,Maryland
4030,2021-02-18,546948.0,Maryland
4031,2021-02-19,553416.0,Maryland
4032,2021-02-20,559932.0,Maryland
4033,2021-02-21,566991.0,Maryland
4034,2021-02-22,573689.0,Maryland
4035,2021-02-23,580438.0,Maryland
4036,2021-02-24,586773.0,Maryland
4037,2021-02-25,593574.0,Maryland
4038,2021-02-26,600430.0,Maryland
4039,2021-02-27,607336.0,Maryland
4040,2021-02-28,614794.0,Maryland
4041,2021-03-01,621884.0,Maryland
4042,2021-03-02,629027.0,Maryland
4043,2021-03-03,635749.0,Maryland
4044,2021-03-04,642944.0,Maryland
4045,2021-03-05,650196.0,Maryland
4046,2021-03-06,657498.0,Maryland
4047,2021-03-07,665363.0,Maryland
4048,2021-03-08,672854.0,Maryland
4049,2021-03-09,680398.0,Maryland
4050,2020-12-10,91640.0,Puerto Rico
4051,2020-12-11,91736.0,Puerto Rico
4052,2020-12-12,92299.0,Puerto Rico
4053,2020-12-13,93461.0,Puerto Rico
4054,2020-12-14,94412.0,Puerto Rico
4055,2020-12-15,95011.0,Puerto Rico
4056,2020-12-16,95918.0,Puerto Rico
4057,2020-12-17,96589.0,Puerto Rico
4058,2020-12-18,96887.0,Puerto Rico
4059,2020-12-19,97378.0,Puerto Rico
4060,2020-12-20,98235.0,Puerto Rico
4061,2020-12-21,99228.0,Puerto Rico
4062,2020-12-22,100147.0,Puerto Rico
4063,2020-12-23,101126.0,Puerto Rico
4064,2020-12-24,101690.0,Puerto Rico
4065,2020-12-25,101908.0,Puerto Rico
4066,2020-12-26,102471.0,Puerto Rico
4067,2020-12-27,103526.0,Puerto Rico
4068,2020-12-28,104544.0,Puerto Rico
4069,2020-12-29,105348.0,Puerto Rico
4070,2020-12-30,106338.0,Puerto Rico
4071,2020-12-31,106991.0,Puerto Rico
4072,2021-01-01,107272.0,Puerto Rico
4073,2021-01-02,107833.0,Puerto Rico
4074,2021-01-03,108840.0,Puerto Rico
4075,2021-01-04,109894.0,Puerto Rico
4076,2021-01-05,110796.0,Puerto Rico
4077,2021-01-06,111828.0,Puerto Rico
4078,2021-01-07,112474.0,Puerto Rico
4079,2021-01-08,112749.0,Puerto Rico
4080,2021-01-09,113345.0,Puerto Rico
4081,2021-01-10,114422.0,Puerto Rico
4082,2021-01-11,115508.0,Puerto Rico
4083,2021-01-12,116407.0,Puerto Rico
4084,2021-01-13,117467.0,Puerto Rico
4085,2021-01-14,118152.0,Puerto Rico
4086,2021-01-15,118456.0,Puerto Rico
4087,2021-01-16,119069.0,Puerto Rico
4088,2021-01-17,120162.0,Puerto Rico
4089,2021-01-18,121282.0,Puerto Rico
4090,2021-01-19,122227.0,Puerto Rico
4091,2021-01-20,123322.0,Puerto Rico
4092,2021-01-21,124026.0,Puerto Rico
4093,2021-01-22,124342.0,Puerto Rico
4094,2021-01-23,124982.0,Puerto Rico
4095,2021-01-24,126118.0,Puerto Rico
4096,2021-01-25,127271.0,Puerto Rico
4097,2021-01-26,128239.0,Puerto Rico
4098,2021-01-27,129367.0,Puerto Rico
4099,2021-01-28,130100.0,Puerto Rico
4100,2021-01-29,130437.0,Puerto Rico
4101,2021-01-30,131101.0,Puerto Rico
4102,2021-01-31,132266.0,Puerto Rico
4103,2021-02-01,133455.0,Puerto Rico
4104,2021-02-02,134457.0,Puerto Rico
4105,2021-02-03,135619.0,Puerto Rico
4106,2021-02-04,136377.0,Puerto Rico
4107,2021-02-05,136733.0,Puerto Rico
4108,2021-02-06,137422.0,Puerto Rico
4109,2021-02-07,138624.0,Puerto Rico
4110,2021-02-08,139848.0,Puerto Rico
4111,2021-02-09,140880.0,Puerto Rico
4112,2021-02-10,142077.0,Puerto Rico
4113,2021-02-11,142863.0,Puerto Rico
4114,2021-02-12,143238.0,Puerto Rico
4115,2021-02-13,143953.0,Puerto Rico
4116,2021-02-14,145189.0,Puerto Rico
4117,2021-02-15,146449.0,Puerto Rico
4118,2021-02-16,147514.0,Puerto Rico
4119,2021-02-17,148746.0,Puerto Rico
4120,2021-02-18,149559.0,Puerto Rico
4121,2021-02-19,149954.0,Puerto Rico
4122,2021-02-20,150696.0,Puerto Rico
4123,2021-02-21,151968.0,Puerto Rico
4124,2021-02-22,153264.0,Puerto Rico
4125,2021-02-23,154362.0,Puerto Rico
4126,2021-02-24,155629.0,Puerto Rico
4127,2021-02-25,156470.0,Puerto Rico
4128,2021-02-26,156886.0,Puerto Rico
4129,2021-02-27,157655.0,Puerto Rico
4130,2021-02-28,158964.0,Puerto Rico
4131,2021-03-01,160296.0,Puerto Rico
4132,2021-03-02,161427.0,Puerto Rico
4133,2021-03-03,162731.0,Puerto Rico
4134,2021-03-04,163601.0,Puerto Rico
4135,2021-03-05,164038.0,Puerto Rico
4136,2021-03-06,164833.0,Puerto Rico
4137,2021-03-07,166179.0,Puerto Rico
4138,2021-03-08,167550.0,Puerto Rico
4139,2021-03-09,168714.0,Puerto Rico
4140,2020-12-10,492077.0,Georgia
4141,2020-12-11,496493.0,Georgia
4142,2020-12-12,500752.0,Georgia
4143,2020-12-13,505222.0,Georgia
4144,2020-12-14,509668.0,Georgia
4145,2020-12-15,512676.0,Georgia
4146,2020-12-16,517533.0,Georgia
4147,2020-12-17,521768.0,Georgia
4148,2020-12-18,526242.0,Georgia
4149,2020-12-19,530724.0,Georgia
4150,2020-12-20,535336.0,Georgia
4151,2020-12-21,539969.0,Georgia
4152,2020-12-22,543108.0,Georgia
4153,2020-12-23,548154.0,Georgia
4154,2020-12-24,552552.0,Georgia
4155,2020-12-25,557198.0,Georgia
4156,2020-12-26,561851.0,Georgia
4157,2020-12-27,566636.0,Georgia
4158,2020-12-28,571446.0,Georgia
4159,2020-12-29,574725.0,Georgia
4160,2020-12-30,579959.0,Georgia
4161,2020-12-31,584526.0,Georgia
4162,2021-01-01,589347.0,Georgia
4163,2021-01-02,594174.0,Georgia
4164,2021-01-03,599135.0,Georgia
4165,2021-01-04,604125.0,Georgia
4166,2021-01-05,607548.0,Georgia
4167,2021-01-06,612975.0,Georgia
4168,2021-01-07,617713.0,Georgia
4169,2021-01-08,622711.0,Georgia
4170,2021-01-09,627716.0,Georgia
4171,2021-01-10,632857.0,Georgia
4172,2021-01-11,638030.0,Georgia
4173,2021-01-12,641600.0,Georgia
4174,2021-01-13,647222.0,Georgia
4175,2021-01-14,652135.0,Georgia
4176,2021-01-15,657314.0,Georgia
4177,2021-01-16,662500.0,Georgia
4178,2021-01-17,667824.0,Georgia
4179,2021-01-18,673183.0,Georgia
4180,2021-01-19,676904.0,Georgia
4181,2021-01-20,682724.0,Georgia
4182,2021-01-21,687815.0,Georgia
4183,2021-01-22,693178.0,Georgia
4184,2021-01-23,698548.0,Georgia
4185,2021-01-24,704058.0,Georgia
4186,2021-01-25,709608.0,Georgia
4187,2021-01-26,713481.0,Georgia
4188,2021-01-27,719503.0,Georgia
4189,2021-01-28,724776.0,Georgia
