,date,sarimax_deaths_forecasted,state
1883,2021-03-03,9979.0,South Carolina
1884,2021-03-04,10091.0,South Carolina
1885,2021-03-05,10198.0,South Carolina
1886,2021-03-06,10295.0,South Carolina
1887,2021-03-07,10411.0,South Carolina
1888,2021-03-08,10512.0,South Carolina
1889,2021-03-09,10625.0,South Carolina
1890,2020-12-10,17400.0,New Jersey
1891,2020-12-11,17460.0,New Jersey
1892,2020-12-12,17510.0,New Jersey
1893,2020-12-13,17542.0,New Jersey
1894,2020-12-14,17581.0,New Jersey
1895,2020-12-15,17597.0,New Jersey
1896,2020-12-16,17612.0,New Jersey
1897,2020-12-17,17683.0,New Jersey
1898,2020-12-18,17748.0,New Jersey
1899,2020-12-19,17802.0,New Jersey
1900,2020-12-20,17837.0,New Jersey
1901,2020-12-21,17877.0,New Jersey
1902,2020-12-22,17893.0,New Jersey
1903,2020-12-23,17909.0,New Jersey
1904,2020-12-24,17987.0,New Jersey
1905,2020-12-25,18053.0,New Jersey
1906,2020-12-26,18111.0,New Jersey
1907,2020-12-27,18150.0,New Jersey
1908,2020-12-28,18196.0,New Jersey
1909,2020-12-29,18212.0,New Jersey
1910,2020-12-30,18229.0,New Jersey
1911,2020-12-31,18305.0,New Jersey
1912,2021-01-01,18372.0,New Jersey
1913,2021-01-02,18429.0,New Jersey
1914,2021-01-03,18467.0,New Jersey
1915,2021-01-04,18511.0,New Jersey
1916,2021-01-05,18529.0,New Jersey
1917,2021-01-06,18546.0,New Jersey
1918,2021-01-07,18625.0,New Jersey
1919,2021-01-08,18694.0,New Jersey
1920,2021-01-09,18754.0,New Jersey
1921,2021-01-10,18793.0,New Jersey
1922,2021-01-11,18839.0,New Jersey
1923,2021-01-12,18857.0,New Jersey
1924,2021-01-13,18875.0,New Jersey
1925,2021-01-14,18957.0,New Jersey
1926,2021-01-15,19028.0,New Jersey
1927,2021-01-16,19089.0,New Jersey
1928,2021-01-17,19130.0,New Jersey
1929,2021-01-18,19178.0,New Jersey
1930,2021-01-19,19197.0,New Jersey
1931,2021-01-20,19216.0,New Jersey
1932,2021-01-21,19298.0,New Jersey
1933,2021-01-22,19371.0,New Jersey
1934,2021-01-23,19434.0,New Jersey
1935,2021-01-24,19476.0,New Jersey
1936,2021-01-25,19525.0,New Jersey
1937,2021-01-26,19544.0,New Jersey
1938,2021-01-27,19564.0,New Jersey
1939,2021-01-28,19649.0,New Jersey
1940,2021-01-29,19724.0,New Jersey
1941,2021-01-30,19789.0,New Jersey
1942,2021-01-31,19832.0,New Jersey
1943,2021-02-01,19882.0,New Jersey
1944,2021-02-02,19903.0,New Jersey
1945,2021-02-03,19923.0,New Jersey
1946,2021-02-04,20010.0,New Jersey
1947,2021-02-05,20087.0,New Jersey
1948,2021-02-06,20153.0,New Jersey
1949,2021-02-07,20198.0,New Jersey
1950,2021-02-08,20250.0,New Jersey
1951,2021-02-09,20271.0,New Jersey
1952,2021-02-10,20292.0,New Jersey
1953,2021-02-11,20382.0,New Jersey
1954,2021-02-12,20460.0,New Jersey
1955,2021-02-13,20529.0,New Jersey
1956,2021-02-14,20574.0,New Jersey
1957,2021-02-15,20628.0,New Jersey
1958,2021-02-16,20650.0,New Jersey
1959,2021-02-17,20672.0,New Jersey
1960,2021-02-18,20763.0,New Jersey
1961,2021-02-19,20844.0,New Jersey
1962,2021-02-20,20914.0,New Jersey
1963,2021-02-21,20961.0,New Jersey
1964,2021-02-22,21016.0,New Jersey
1965,2021-02-23,21039.0,New Jersey
1966,2021-02-24,21062.0,New Jersey
1967,2021-02-25,21156.0,New Jersey
1968,2021-02-26,21239.0,New Jersey
1969,2021-02-27,21311.0,New Jersey
1970,2021-02-28,21359.0,New Jersey
1971,2021-03-01,21415.0,New Jersey
1972,2021-03-02,21440.0,New Jersey
1973,2021-03-03,21464.0,New Jersey
1974,2021-03-04,21559.0,New Jersey
1975,2021-03-05,21644.0,New Jersey
1976,2021-03-06,21718.0,New Jersey
1977,2021-03-07,21768.0,New Jersey
1978,2021-03-08,21826.0,New Jersey
1979,2021-03-09,21851.0,New Jersey
1980,2020-12-10,1768.0,New Mexico
1981,2020-12-11,1783.0,New Mexico
1982,2020-12-12,1797.0,New Mexico
1983,2020-12-13,1817.0,New Mexico
1984,2020-12-14,1830.0,New Mexico
1985,2020-12-15,1829.0,New Mexico
1986,2020-12-16,1834.0,New Mexico
1987,2020-12-17,1837.0,New Mexico
1988,2020-12-18,1852.0,New Mexico
1989,2020-12-19,1869.0,New Mexico
1990,2020-12-20,1884.0,New Mexico
1991,2020-12-21,1894.0,New Mexico
1992,2020-12-22,1885.0,New Mexico
1993,2020-12-23,1878.0,New Mexico
1994,2020-12-24,1872.0,New Mexico
1995,2020-12-25,1875.0,New Mexico
1996,2020-12-26,1878.0,New Mexico
1997,2020-12-27,1882.0,New Mexico
1998,2020-12-28,1881.0,New Mexico
1999,2020-12-29,1862.0,New Mexico
2000,2020-12-30,1848.0,New Mexico
2001,2020-12-31,1833.0,New Mexico
2002,2021-01-01,1829.0,New Mexico
2003,2021-01-02,1826.0,New Mexico
2004,2021-01-03,1822.0,New Mexico
2005,2021-01-04,1813.0,New Mexico
2006,2021-01-05,1786.0,New Mexico
2007,2021-01-06,1761.0,New Mexico
2008,2021-01-07,1737.0,New Mexico
2009,2021-01-08,1723.0,New Mexico
2010,2021-01-09,1709.0,New Mexico
2011,2021-01-10,1696.0,New Mexico
2012,2021-01-11,1677.0,New Mexico
2013,2021-01-12,1641.0,New Mexico
2014,2021-01-13,1607.0,New Mexico
2015,2021-01-14,1574.0,New Mexico
2016,2021-01-15,1551.0,New Mexico
2017,2021-01-16,1529.0,New Mexico
2018,2021-01-17,1507.0,New Mexico
2019,2021-01-18,1479.0,New Mexico
2020,2021-01-19,1433.0,New Mexico
2021,2021-01-20,1389.0,New Mexico
2022,2021-01-21,1346.0,New Mexico
2023,2021-01-22,1314.0,New Mexico
2024,2021-01-23,1282.0,New Mexico
2025,2021-01-24,1250.0,New Mexico
2026,2021-01-25,1213.0,New Mexico
2027,2021-01-26,1157.0,New Mexico
2028,2021-01-27,1104.0,New Mexico
2029,2021-01-28,1051.0,New Mexico
2030,2021-01-29,1009.0,New Mexico
2031,2021-01-30,968.0,New Mexico
2032,2021-01-31,927.0,New Mexico
2033,2021-02-01,880.0,New Mexico
2034,2021-02-02,814.0,New Mexico
2035,2021-02-03,751.0,New Mexico
2036,2021-02-04,688.0,New Mexico
2037,2021-02-05,636.0,New Mexico
2038,2021-02-06,585.0,New Mexico
2039,2021-02-07,534.0,New Mexico
2040,2021-02-08,478.0,New Mexico
2041,2021-02-09,401.0,New Mexico
2042,2021-02-10,328.0,New Mexico
2043,2021-02-11,255.0,New Mexico
2044,2021-02-12,193.0,New Mexico
2045,2021-02-13,133.0,New Mexico
2046,2021-02-14,72.0,New Mexico
2047,2021-02-15,5.0,New Mexico
2048,2021-02-16,-82.0,New Mexico
2049,2021-02-17,-165.0,New Mexico
2050,2021-02-18,-248.0,New Mexico
2051,2021-02-19,-320.0,New Mexico
2052,2021-02-20,-391.0,New Mexico
2053,2021-02-21,-462.0,New Mexico
2054,2021-02-22,-539.0,New Mexico
2055,2021-02-23,-637.0,New Mexico
2056,2021-02-24,-731.0,New Mexico
2057,2021-02-25,-824.0,New Mexico
2058,2021-02-26,-907.0,New Mexico
2059,2021-02-27,-988.0,New Mexico
2060,2021-02-28,-1069.0,New Mexico
2061,2021-03-01,-1157.0,New Mexico
2062,2021-03-02,-1265.0,New Mexico
2063,2021-03-03,-1370.0,New Mexico
2064,2021-03-04,-1474.0,New Mexico
2065,2021-03-05,-1567.0,New Mexico
2066,2021-03-06,-1658.0,New Mexico
2067,2021-03-07,-1750.0,New Mexico
2068,2021-03-08,-1848.0,New Mexico
2069,2021-03-09,-1967.0,New Mexico
2070,2020-12-10,259.0,Hawaii
2071,2020-12-11,259.0,Hawaii
2072,2020-12-12,260.0,Hawaii
2073,2020-12-13,267.0,Hawaii
2074,2020-12-14,270.0,Hawaii
2075,2020-12-15,272.0,Hawaii
2076,2020-12-16,271.0,Hawaii
2077,2020-12-17,269.0,Hawaii
2078,2020-12-18,268.0,Hawaii
2079,2020-12-19,269.0,Hawaii
2080,2020-12-20,276.0,Hawaii
2081,2020-12-21,279.0,Hawaii
2082,2020-12-22,280.0,Hawaii
2083,2020-12-23,278.0,Hawaii
2084,2020-12-24,276.0,Hawaii
2085,2020-12-25,275.0,Hawaii
2086,2020-12-26,275.0,Hawaii
2087,2020-12-27,281.0,Hawaii
2088,2020-12-28,284.0,Hawaii
2089,2020-12-29,283.0,Hawaii
2090,2020-12-30,281.0,Hawaii
2091,2020-12-31,279.0,Hawaii
2092,2021-01-01,276.0,Hawaii
2093,2021-01-02,276.0,Hawaii
2094,2021-01-03,282.0,Hawaii
2095,2021-01-04,284.0,Hawaii
2096,2021-01-05,283.0,Hawaii
2097,2021-01-06,281.0,Hawaii
2098,2021-01-07,277.0,Hawaii
2099,2021-01-08,274.0,Hawaii
2100,2021-01-09,273.0,Hawaii
2101,2021-01-10,279.0,Hawaii
2102,2021-01-11,280.0,Hawaii
2103,2021-01-12,279.0,Hawaii
2104,2021-01-13,275.0,Hawaii
2105,2021-01-14,271.0,Hawaii
2106,2021-01-15,268.0,Hawaii
2107,2021-01-16,266.0,Hawaii
2108,2021-01-17,272.0,Hawaii
2109,2021-01-18,272.0,Hawaii
2110,2021-01-19,270.0,Hawaii
2111,2021-01-20,266.0,Hawaii
2112,2021-01-21,261.0,Hawaii
2113,2021-01-22,257.0,Hawaii
2114,2021-01-23,255.0,Hawaii
2115,2021-01-24,260.0,Hawaii
2116,2021-01-25,260.0,Hawaii
2117,2021-01-26,257.0,Hawaii
2118,2021-01-27,252.0,Hawaii
2119,2021-01-28,246.0,Hawaii
2120,2021-01-29,242.0,Hawaii
2121,2021-01-30,239.0,Hawaii
2122,2021-01-31,243.0,Hawaii
2123,2021-02-01,242.0,Hawaii
2124,2021-02-02,239.0,Hawaii
2125,2021-02-03,234.0,Hawaii
2126,2021-02-04,227.0,Hawaii
2127,2021-02-05,222.0,Hawaii
2128,2021-02-06,218.0,Hawaii
2129,2021-02-07,222.0,Hawaii
2130,2021-02-08,221.0,Hawaii
2131,2021-02-09,217.0,Hawaii
2132,2021-02-10,211.0,Hawaii
2133,2021-02-11,203.0,Hawaii
2134,2021-02-12,197.0,Hawaii
2135,2021-02-13,193.0,Hawaii
2136,2021-02-14,196.0,Hawaii
2137,2021-02-15,194.0,Hawaii
2138,2021-02-16,190.0,Hawaii
2139,2021-02-17,183.0,Hawaii
2140,2021-02-18,175.0,Hawaii
2141,2021-02-19,168.0,Hawaii
2142,2021-02-20,163.0,Hawaii
2143,2021-02-21,166.0,Hawaii
2144,2021-02-22,163.0,Hawaii
2145,2021-02-23,158.0,Hawaii
2146,2021-02-24,150.0,Hawaii
2147,2021-02-25,142.0,Hawaii
2148,2021-02-26,134.0,Hawaii
2149,2021-02-27,128.0,Hawaii
2150,2021-02-28,130.0,Hawaii
2151,2021-03-01,127.0,Hawaii
2152,2021-03-02,121.0,Hawaii
2153,2021-03-03,113.0,Hawaii
2154,2021-03-04,103.0,Hawaii
2155,2021-03-05,95.0,Hawaii
2156,2021-03-06,88.0,Hawaii
2157,2021-03-07,90.0,Hawaii
2158,2021-03-08,86.0,Hawaii
2159,2021-03-09,79.0,Hawaii
2160,2020-12-10,2747.0,Arkansas
2161,2020-12-11,2784.0,Arkansas
2162,2020-12-12,2825.0,Arkansas
2163,2020-12-13,2861.0,Arkansas
2164,2020-12-14,2903.0,Arkansas
2165,2020-12-15,2952.0,Arkansas
2166,2020-12-16,3013.0,Arkansas
2167,2020-12-17,3054.0,Arkansas
2168,2020-12-18,3097.0,Arkansas
2169,2020-12-19,3150.0,Arkansas
2170,2020-12-20,3198.0,Arkansas
2171,2020-12-21,3253.0,Arkansas
2172,2020-12-22,3314.0,Arkansas
2173,2020-12-23,3388.0,Arkansas
2174,2020-12-24,3442.0,Arkansas
2175,2020-12-25,3497.0,Arkansas
2176,2020-12-26,3563.0,Arkansas
2177,2020-12-27,3624.0,Arkansas
2178,2020-12-28,3691.0,Arkansas
2179,2020-12-29,3764.0,Arkansas
2180,2020-12-30,3851.0,Arkansas
2181,2020-12-31,3917.0,Arkansas
2182,2021-01-01,3985.0,Arkansas
2183,2021-01-02,4062.0,Arkansas
2184,2021-01-03,4135.0,Arkansas
2185,2021-01-04,4214.0,Arkansas
2186,2021-01-05,4300.0,Arkansas
2187,2021-01-06,4399.0,Arkansas
2188,2021-01-07,4477.0,Arkansas
2189,2021-01-08,4557.0,Arkansas
2190,2021-01-09,4647.0,Arkansas
2191,2021-01-10,4733.0,Arkansas
2192,2021-01-11,4824.0,Arkansas
2193,2021-01-12,4923.0,Arkansas
2194,2021-01-13,5035.0,Arkansas
2195,2021-01-14,5126.0,Arkansas
2196,2021-01-15,5218.0,Arkansas
2197,2021-01-16,5322.0,Arkansas
2198,2021-01-17,5420.0,Arkansas
2199,2021-01-18,5524.0,Arkansas
2200,2021-01-19,5636.0,Arkansas
2201,2021-01-20,5762.0,Arkansas
2202,2021-01-21,5865.0,Arkansas
2203,2021-01-22,5970.0,Arkansas
2204,2021-01-23,6087.0,Arkansas
2205,2021-01-24,6198.0,Arkansas
2206,2021-01-25,6315.0,Arkansas
2207,2021-01-26,6440.0,Arkansas
2208,2021-01-27,6579.0,Arkansas
2209,2021-01-28,6696.0,Arkansas
2210,2021-01-29,6814.0,Arkansas
2211,2021-01-30,6944.0,Arkansas
2212,2021-01-31,7068.0,Arkansas
2213,2021-02-01,7199.0,Arkansas
2214,2021-02-02,7338.0,Arkansas
2215,2021-02-03,7491.0,Arkansas
2216,2021-02-04,7620.0,Arkansas
2217,2021-02-05,7752.0,Arkansas
2218,2021-02-06,7896.0,Arkansas
2219,2021-02-07,8034.0,Arkansas
2220,2021-02-08,8178.0,Arkansas
2221,2021-02-09,8330.0,Arkansas
2222,2021-02-10,8497.0,Arkansas
2223,2021-02-11,8641.0,Arkansas
2224,2021-02-12,8786.0,Arkansas
2225,2021-02-13,8944.0,Arkansas
2226,2021-02-14,9095.0,Arkansas
2227,2021-02-15,9253.0,Arkansas
2228,2021-02-16,9420.0,Arkansas
2229,2021-02-17,9601.0,Arkansas
2230,2021-02-18,9758.0,Arkansas
2231,2021-02-19,9918.0,Arkansas
2232,2021-02-20,10089.0,Arkansas
2233,2021-02-21,10255.0,Arkansas
2234,2021-02-22,10427.0,Arkansas
2235,2021-02-23,10608.0,Arkansas
2236,2021-02-24,10804.0,Arkansas
2237,2021-02-25,10975.0,Arkansas
2238,2021-02-26,11149.0,Arkansas
2239,2021-02-27,11335.0,Arkansas
2240,2021-02-28,11515.0,Arkansas
2241,2021-03-01,11701.0,Arkansas
2242,2021-03-02,11897.0,Arkansas
2243,2021-03-03,12108.0,Arkansas
2244,2021-03-04,12293.0,Arkansas
2245,2021-03-05,12481.0,Arkansas
2246,2021-03-06,12682.0,Arkansas
2247,2021-03-07,12876.0,Arkansas
2248,2021-03-08,13078.0,Arkansas
2249,2021-03-09,13288.0,Arkansas
2250,2020-12-10,4615.0,Missouri
2251,2020-12-11,4675.0,Missouri
2252,2020-12-12,4746.0,Missouri
2253,2020-12-13,4822.0,Missouri
2254,2020-12-14,4855.0,Missouri
2255,2020-12-15,4872.0,Missouri
2256,2020-12-16,4910.0,Missouri
2257,2020-12-17,5084.0,Missouri
2258,2020-12-18,5151.0,Missouri
2259,2020-12-19,5237.0,Missouri
2260,2020-12-20,5328.0,Missouri
2261,2020-12-21,5371.0,Missouri
2262,2020-12-22,5394.0,Missouri
2263,2020-12-23,5439.0,Missouri
2264,2020-12-24,5622.0,Missouri
2265,2020-12-25,5697.0,Missouri
2266,2020-12-26,5790.0,Missouri
2267,2020-12-27,5889.0,Missouri
2268,2020-12-28,5939.0,Missouri
2269,2020-12-29,5968.0,Missouri
2270,2020-12-30,6020.0,Missouri
2271,2020-12-31,6213.0,Missouri
2272,2021-01-01,6296.0,Missouri
2273,2021-01-02,6397.0,Missouri
2274,2021-01-03,6504.0,Missouri
2275,2021-01-04,6561.0,Missouri
2276,2021-01-05,6597.0,Missouri
2277,2021-01-06,6656.0,Missouri
2278,2021-01-07,6860.0,Missouri
2279,2021-01-08,6951.0,Missouri
2280,2021-01-09,7060.0,Missouri
2281,2021-01-10,7175.0,Missouri
2282,2021-01-11,7240.0,Missouri
2283,2021-01-12,7283.0,Missouri
2284,2021-01-13,7350.0,Missouri
2285,2021-01-14,7564.0,Missouri
2286,2021-01-15,7663.0,Missouri
2287,2021-01-16,7780.0,Missouri
2288,2021-01-17,7905.0,Missouri
2289,2021-01-18,7977.0,Missouri
2290,2021-01-19,8027.0,Missouri
2291,2021-01-20,8101.0,Missouri
2292,2021-01-21,8326.0,Missouri
2293,2021-01-22,8433.0,Missouri
2294,2021-01-23,8559.0,Missouri
2295,2021-01-24,8693.0,Missouri
2296,2021-01-25,8772.0,Missouri
2297,2021-01-26,8830.0,Missouri
2298,2021-01-27,8912.0,Missouri
2299,2021-01-28,9148.0,Missouri
2300,2021-01-29,9264.0,Missouri
2301,2021-01-30,9398.0,Missouri
2302,2021-01-31,9540.0,Missouri
2303,2021-02-01,9628.0,Missouri
2304,2021-02-02,9693.0,Missouri
2305,2021-02-03,9783.0,Missouri
2306,2021-02-04,10030.0,Missouri
2307,2021-02-05,10154.0,Missouri
2308,2021-02-06,10298.0,Missouri
2309,2021-02-07,10449.0,Missouri
2310,2021-02-08,10545.0,Missouri
2311,2021-02-09,10618.0,Missouri
2312,2021-02-10,10716.0,Missouri
2313,2021-02-11,10974.0,Missouri
2314,2021-02-12,11107.0,Missouri
2315,2021-02-13,11260.0,Missouri
2316,2021-02-14,11421.0,Missouri
2317,2021-02-15,11525.0,Missouri
2318,2021-02-16,11605.0,Missouri
2319,2021-02-17,11712.0,Missouri
2320,2021-02-18,11981.0,Missouri
2321,2021-02-19,12123.0,Missouri
2322,2021-02-20,12286.0,Missouri
2323,2021-02-21,12456.0,Missouri
2324,2021-02-22,12568.0,Missouri
2325,2021-02-23,12656.0,Missouri
2326,2021-02-24,12772.0,Missouri
2327,2021-02-25,13052.0,Missouri
2328,2021-02-26,13203.0,Missouri
2329,2021-02-27,13375.0,Missouri
2330,2021-02-28,13555.0,Missouri
2331,2021-03-01,13676.0,Missouri
2332,2021-03-02,13772.0,Missouri
2333,2021-03-03,13896.0,Missouri
2334,2021-03-04,14189.0,Missouri
2335,2021-03-05,14349.0,Missouri
2336,2021-03-06,14531.0,Missouri
2337,2021-03-07,14720.0,Missouri
2338,2021-03-08,14850.0,Missouri
2339,2021-03-09,14955.0,Missouri
2340,2020-12-10,5255.0,Connecticut
2341,2020-12-11,5322.0,Connecticut
2342,2020-12-12,5353.0,Connecticut
2343,2020-12-13,5407.0,Connecticut
2344,2020-12-14,5426.0,Connecticut
2345,2020-12-15,5445.0,Connecticut
2346,2020-12-16,5533.0,Connecticut
2347,2020-12-17,5577.0,Connecticut
2348,2020-12-18,5657.0,Connecticut
2349,2020-12-19,5700.0,Connecticut
2350,2020-12-20,5765.0,Connecticut
2351,2020-12-21,5793.0,Connecticut
2352,2020-12-22,5822.0,Connecticut
2353,2020-12-23,5925.0,Connecticut
2354,2020-12-24,5982.0,Connecticut
2355,2020-12-25,6075.0,Connecticut
2356,2020-12-26,6131.0,Connecticut
2357,2020-12-27,6210.0,Connecticut
2358,2020-12-28,6251.0,Connecticut
2359,2020-12-29,6293.0,Connecticut
2360,2020-12-30,6410.0,Connecticut
2361,2020-12-31,6480.0,Connecticut
2362,2021-01-01,6586.0,Connecticut
2363,2021-01-02,6655.0,Connecticut
2364,2021-01-03,6748.0,Connecticut
2365,2021-01-04,6802.0,Connecticut
2366,2021-01-05,6856.0,Connecticut
2367,2021-01-06,6988.0,Connecticut
2368,2021-01-07,7071.0,Connecticut
2369,2021-01-08,7192.0,Connecticut
2370,2021-01-09,7274.0,Connecticut
2371,2021-01-10,7380.0,Connecticut
2372,2021-01-11,7447.0,Connecticut
2373,2021-01-12,7515.0,Connecticut
2374,2021-01-13,7661.0,Connecticut
2375,2021-01-14,7757.0,Connecticut
2376,2021-01-15,7893.0,Connecticut
2377,2021-01-16,7989.0,Connecticut
2378,2021-01-17,8109.0,Connecticut
2379,2021-01-18,8190.0,Connecticut
2380,2021-01-19,8270.0,Connecticut
2381,2021-01-20,8431.0,Connecticut
2382,2021-01-21,8542.0,Connecticut
2383,2021-01-22,8692.0,Connecticut
2384,2021-01-23,8802.0,Connecticut
2385,2021-01-24,8936.0,Connecticut
2386,2021-01-25,9031.0,Connecticut
2387,2021-01-26,9125.0,Connecticut
2388,2021-01-27,9301.0,Connecticut
2389,2021-01-28,9426.0,Connecticut
2390,2021-01-29,9591.0,Connecticut
2391,2021-01-30,9715.0,Connecticut
2392,2021-01-31,9864.0,Connecticut
2393,2021-02-01,9972.0,Connecticut
2394,2021-02-02,10081.0,Connecticut
2395,2021-02-03,10272.0,Connecticut
2396,2021-02-04,10411.0,Connecticut
2397,2021-02-05,10592.0,Connecticut
2398,2021-02-06,10730.0,Connecticut
2399,2021-02-07,10895.0,Connecticut
2400,2021-02-08,11017.0,Connecticut
2401,2021-02-09,11139.0,Connecticut
2402,2021-02-10,11347.0,Connecticut
2403,2021-02-11,11501.0,Connecticut
2404,2021-02-12,11697.0,Connecticut
2405,2021-02-13,11850.0,Connecticut
2406,2021-02-14,12030.0,Connecticut
2407,2021-02-15,12166.0,Connecticut
2408,2021-02-16,12303.0,Connecticut
2409,2021-02-17,12527.0,Connecticut
2410,2021-02-18,12696.0,Connecticut
2411,2021-02-19,12908.0,Connecticut
2412,2021-02-20,13076.0,Connecticut
2413,2021-02-21,13271.0,Connecticut
2414,2021-02-22,13423.0,Connecticut
2415,2021-02-23,13574.0,Connecticut
2416,2021-02-24,13814.0,Connecticut
2417,2021-02-25,13999.0,Connecticut
2418,2021-02-26,14227.0,Connecticut
2419,2021-02-27,14410.0,Connecticut
2420,2021-02-28,14621.0,Connecticut
2421,2021-03-01,14788.0,Connecticut
2422,2021-03-02,14955.0,Connecticut
2423,2021-03-03,15211.0,Connecticut
2424,2021-03-04,15411.0,Connecticut
2425,2021-03-05,15656.0,Connecticut
2426,2021-03-06,15855.0,Connecticut
2427,2021-03-07,16082.0,Connecticut
2428,2021-03-08,16264.0,Connecticut
2429,2021-03-09,16446.0,Connecticut
2430,2020-12-10,1107.0,South Dakota
2431,2020-12-11,1137.0,South Dakota
2432,2020-12-12,1145.0,South Dakota
2433,2020-12-13,1180.0,South Dakota
2434,2020-12-14,1223.0,South Dakota
2435,2020-12-15,1228.0,South Dakota
2436,2020-12-16,1226.0,South Dakota
2437,2020-12-17,1222.0,South Dakota
2438,2020-12-18,1262.0,South Dakota
2439,2020-12-19,1287.0,South Dakota
2440,2020-12-20,1317.0,South Dakota
2441,2020-12-21,1347.0,South Dakota
2442,2020-12-22,1358.0,South Dakota
2443,2020-12-23,1353.0,South Dakota
2444,2020-12-24,1346.0,South Dakota
2445,2020-12-25,1378.0,South Dakota
2446,2020-12-26,1388.0,South Dakota
2447,2020-12-27,1418.0,South Dakota
2448,2020-12-28,1455.0,South Dakota
2449,2020-12-29,1459.0,South Dakota
2450,2020-12-30,1452.0,South Dakota
2451,2020-12-31,1444.0,South Dakota
2452,2021-01-01,1478.0,South Dakota
2453,2021-01-02,1495.0,South Dakota
2454,2021-01-03,1523.0,South Dakota
2455,2021-01-04,1553.0,South Dakota
2456,2021-01-05,1557.0,South Dakota
2457,2021-01-06,1549.0,South Dakota
2458,2021-01-07,1537.0,South Dakota
2459,2021-01-08,1567.0,South Dakota
2460,2021-01-09,1576.0,South Dakota
2461,2021-01-10,1603.0,South Dakota
2462,2021-01-11,1635.0,South Dakota
2463,2021-01-12,1636.0,South Dakota
2464,2021-01-13,1624.0,South Dakota
2465,2021-01-14,1611.0,South Dakota
2466,2021-01-15,1641.0,South Dakota
2467,2021-01-16,1653.0,South Dakota
2468,2021-01-17,1677.0,South Dakota
2469,2021-01-18,1706.0,South Dakota
2470,2021-01-19,1705.0,South Dakota
2471,2021-01-20,1692.0,South Dakota
2472,2021-01-21,1675.0,South Dakota
2473,2021-01-22,1703.0,South Dakota
2474,2021-01-23,1710.0,South Dakota
2475,2021-01-24,1733.0,South Dakota
2476,2021-01-25,1761.0,South Dakota
2477,2021-01-26,1758.0,South Dakota
2478,2021-01-27,1742.0,South Dakota
2479,2021-01-28,1723.0,South Dakota
2480,2021-01-29,1750.0,South Dakota
2481,2021-01-30,1757.0,South Dakota
2482,2021-01-31,1778.0,South Dakota
2483,2021-02-01,1804.0,South Dakota
2484,2021-02-02,1799.0,South Dakota
2485,2021-02-03,1780.0,South Dakota
2486,2021-02-04,1759.0,South Dakota
2487,2021-02-05,1784.0,South Dakota
2488,2021-02-06,1787.0,South Dakota
2489,2021-02-07,1807.0,South Dakota
2490,2021-02-08,1832.0,South Dakota
2491,2021-02-09,1824.0,South Dakota
2492,2021-02-10,1803.0,South Dakota
2493,2021-02-11,1780.0,South Dakota
2494,2021-02-12,1803.0,South Dakota
2495,2021-02-13,1805.0,South Dakota
2496,2021-02-14,1823.0,South Dakota
2497,2021-02-15,1845.0,South Dakota
2498,2021-02-16,1836.0,South Dakota
2499,2021-02-17,1812.0,South Dakota
2500,2021-02-18,1786.0,South Dakota
2501,2021-02-19,1807.0,South Dakota
2502,2021-02-20,1807.0,South Dakota
2503,2021-02-21,1823.0,South Dakota
2504,2021-02-22,1844.0,South Dakota
2505,2021-02-23,1832.0,South Dakota
2506,2021-02-24,1806.0,South Dakota
2507,2021-02-25,1777.0,South Dakota
2508,2021-02-26,1797.0,South Dakota
2509,2021-02-27,1795.0,South Dakota
2510,2021-02-28,1809.0,South Dakota
2511,2021-03-01,1828.0,South Dakota
2512,2021-03-02,1814.0,South Dakota
2513,2021-03-03,1785.0,South Dakota
2514,2021-03-04,1754.0,South Dakota
2515,2021-03-05,1772.0,South Dakota
2516,2021-03-06,1767.0,South Dakota
2517,2021-03-07,1780.0,South Dakota
2518,2021-03-08,1797.0,South Dakota
2519,2021-03-09,1780.0,South Dakota
2520,2020-12-10,706.0,District of Columbia
2521,2020-12-11,714.0,District of Columbia
2522,2020-12-12,717.0,District of Columbia
2523,2020-12-13,720.0,District of Columbia
2524,2020-12-14,724.0,District of Columbia
2525,2020-12-15,728.0,District of Columbia
2526,2020-12-16,733.0,District of Columbia
2527,2020-12-17,741.0,District of Columbia
2528,2020-12-18,749.0,District of Columbia
2529,2020-12-19,755.0,District of Columbia
2530,2020-12-20,759.0,District of Columbia
2531,2020-12-21,765.0,District of Columbia
2532,2020-12-22,770.0,District of Columbia
2533,2020-12-23,777.0,District of Columbia
2534,2020-12-24,786.0,District of Columbia
2535,2020-12-25,797.0,District of Columbia
2536,2020-12-26,804.0,District of Columbia
2537,2020-12-27,810.0,District of Columbia
2538,2020-12-28,818.0,District of Columbia
2539,2020-12-29,825.0,District of Columbia
2540,2020-12-30,834.0,District of Columbia
2541,2020-12-31,845.0,District of Columbia
2542,2021-01-01,857.0,District of Columbia
2543,2021-01-02,866.0,District of Columbia
2544,2021-01-03,874.0,District of Columbia
2545,2021-01-04,883.0,District of Columbia
2546,2021-01-05,892.0,District of Columbia
2547,2021-01-06,902.0,District of Columbia
2548,2021-01-07,915.0,District of Columbia
2549,2021-01-08,929.0,District of Columbia
2550,2021-01-09,940.0,District of Columbia
2551,2021-01-10,950.0,District of Columbia
2552,2021-01-11,961.0,District of Columbia
2553,2021-01-12,972.0,District of Columbia
2554,2021-01-13,984.0,District of Columbia
2555,2021-01-14,998.0,District of Columbia
2556,2021-01-15,1015.0,District of Columbia
